Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/header,header,navigationMenus.news.audusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=AUDUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=AUDUSD,,Pendiente,
componentes/header,header,navigationMenus.news.audusd.label,AUD/USD,AUD/USD,,Pendiente,
componentes/header,header,navigationMenus.news.bonds.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bonos,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bonos,,Pendiente,
componentes/header,header,navigationMenus.news.bonds.label,Bonds,Bonos,,Pendiente,
componentes/header,header,navigationMenus.news.commodities.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=MateriasPrimas,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=MateriasPrimas,,Pendiente,
componentes/header,header,navigationMenus.news.commodities.label,Commodities,Materias Primas,,Pendiente,
componentes/header,header,navigationMenus.news.dollarIndex.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=ÍndiceDólar,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=ÍndiceDólar,,Pendiente,
componentes/header,header,navigationMenus.news.dollarIndex.label,Dollar Index,Dollar Index,,Pendiente,
componentes/header,header,navigationMenus.news.eurgbp.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURGBP,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURGBP,,Pendiente,
componentes/header,header,navigationMenus.news.eurgbp.label,EUR/GBP,EUR/GBP,,Pendiente,
componentes/header,header,navigationMenus.news.eurusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURUSD,,Pendiente,
componentes/header,header,navigationMenus.news.eurusd.label,EUR/USD,EUR/USD,,Pendiente,
componentes/header,header,navigationMenus.news.gbpusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=GBPUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=GBPUSD,,Pendiente,
componentes/header,header,navigationMenus.news.gbpusd.label,GBP/USD,GBP/USD,,Pendiente,
componentes/header,header,navigationMenus.news.institutionalReports.href,/news,/news?dFR[Category][0]=Noticias&dFR[Tags][0]=Bancos,,Pendiente,
componentes/header,header,navigationMenus.news.institutionalReports.label,Institutional Reports,Informes Institucionales,,Pendiente,
componentes/header,header,navigationMenus.news.latestNews.href,/news,/news,,Pendiente,
componentes/header,header,navigationMenus.news.latestNews.label,Latest News,Últimas Noticias,,Pendiente,
componentes/header,header,navigationMenus.news.nzdusd.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=NZDUSD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=NZDUSD,,Pendiente,
componentes/header,header,navigationMenus.news.nzdusd.label,NZD/USD,NZD/USD,,Pendiente,
componentes/header,header,navigationMenus.news.stocks.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bolsas,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bolsas,,Pendiente,
componentes/header,header,navigationMenus.news.stocks.label,Stocks,Acciones,,Pendiente,
componentes/header,header,navigationMenus.news.usdcad.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCAD,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCAD,,Pendiente,
componentes/header,header,navigationMenus.news.usdcad.label,USD/CAD,USD/CAD,,Pendiente,
componentes/header,header,navigationMenus.news.usdchf.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCHF,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDCHF,,Pendiente,
componentes/header,header,navigationMenus.news.usdchf.label,USD/CHF,USD/CHF,,Pendiente,
componentes/header,header,navigationMenus.news.usdjpy.href,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDJPY,/news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=USDJPY,,Pendiente,
componentes/header,header,navigationMenus.news.usdjpy.label,USD/JPY,USD/JPY,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.assetsTitle,Trends,Tendencias,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.audusd.href,/rates-charts/audusd,/rates-charts/audusd,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.audusd.label,AUD/USD,AUD/USD,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.dollarIndex.href,/rates-charts/dollarindexspot,/rates-charts/dollarindexspot,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.dollarIndex.label,Dollar Index,Dollar Index,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.eurgbp.href,/rates-charts/eurgbp,/rates-charts/eurgbp,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.eurgbp.label,EUR/GBP,EUR/GBP,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.eurjpy.href,/rates-charts/eurjpy,/rates-charts/eurjpy,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.eurjpy.label,EUR/JPY,EUR/JPY,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.eurusd.href,/rates-charts/eurusd,/rates-charts/eurusd,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.eurusd.label,EUR/USD,EUR/USD,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.forecastPoll.href,/rates-charts/forecast,/rates-charts/forecast,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.forecastPoll.label,FX Forecast Poll,Encuesta Previsión de Divisas,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.gbpjpy.href,/rates-charts/gbpjpy,/rates-charts/gbpjpy,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.gbpjpy.label,GBP/JPY,GBP/JPY,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.gbpusd.href,/rates-charts/gbpusd,/rates-charts/gbpusd,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.gbpusd.label,GBP/USD,GBP/USD,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.gold.href,/rates-charts/xauusd,/rates-charts/xauusd,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.gold.label,Gold,Oro,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.liveChart.href,/rates-charts/chart,/rates-charts/chart,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.liveChart.label,Live Chart,Gráfico Tiempo Real,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.nzdusd.href,/rates-charts/nzdusd,/rates-charts/nzdusd,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.nzdusd.label,NZD/USD,NZD/USD,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.oil.href,/rates-charts/westtexasintermediate,/rates-charts/westtexasintermediate,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.oil.label,Oil,Petróleo,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.ratesTable.href,/rates-charts/rates,/rates-charts/rates,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.ratesTable.label,Live Quote,Cotizacion Tiempo Real,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.sp500.href,/rates-charts/sp500,/rates-charts/sp500,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.sp500.label,SP500,SP500,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.technicalConfluencesDetector.href,/rates-charts/indicators,/rates-charts/indicators,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.technicalConfluencesDetector.label,Technical Confluences,Confluencias Técnicas,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.technicalLevels.href,/rates-charts/indicators/technical-levels,/rates-charts/indicators/technical-levels,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.technicalLevels.label,Technical Levels,Niveles Técnicos,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.title,Charts,Gráficos,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.usdcad.href,/rates-charts/usdcad,/rates-charts/usdcad,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.usdcad.label,USD/CAD,USD/CAD,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.usdchf.href,/rates-charts/usdchf,/rates-charts/usdchf,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.usdchf.label,USD/CHF,USD/CHF,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.usdjpy.href,/rates-charts/usdjpy,/rates-charts/usdjpy,,Pendiente,
componentes/header,header,navigationMenus.ratesCharts.usdjpy.label,USD/JPY,USD/JPY,,Pendiente,
componentes/header,header,openAccountPepperstone,Open an account with Pepperstone,Abre una cuenta con Pepperstone,,Pendiente,
componentes/header,header,pepperstoneAriaLabel,Visit Pepperstone - Sponsor (opens in new window),Visitar Pepperstone - Patrocinador (se abre en nueva ventana),,Pendiente,
componentes/header,header,search,Search,Buscar,,Pendiente,
componentes/header,header,searchArticles,Search articles,Buscar artículos,,Pendiente,
componentes/header,header,sponsoredBy,Sponsored by,Patrocinado por,,Pendiente,
componentes/header,header,toggleMenu,Toggle menu,Abrir menú,,Pendiente,
componentes/header,header,trendingBar.android,Android,Android,,Pendiente,
componentes/header,header,trendingBar.apple,Apple,Apple,,Pendiente,
componentes/header,header,trendingBar.getTheApp,GET THE APP,DESCARGA LA APP,,Pendiente,
componentes/header,header,trendingBar.newsletter,Newsletter,Newsletter,,Pendiente,
componentes/header,header,trendingBar.social.facebook,Facebook,Facebook,,Pendiente,
componentes/header,header,trendingBar.social.instagram,Instagram,Instagram,,Pendiente,
componentes/header,header,trendingBar.social.linkedin,LinkedIn,LinkedIn,,Pendiente,
componentes/header,header,trendingBar.social.telegram,Telegram,Telegram,,Pendiente,
componentes/header,header,trendingBar.social.tiktok,TikTok,TikTok,,Pendiente,
componentes/header,header,trendingBar.social.whatsapp,WhatsApp,WhatsApp,,Pendiente,
componentes/header,header,trendingBar.social.xtwitter,X (Twitter),X (Twitter),,Pendiente,
componentes/header,header,trendingBar.social.youtube,YouTube,YouTube,,Pendiente,
componentes/header,header,trendingBar.trending,TRENDING:,TENDENCIA:,,Pendiente,
componentes/header,header,upgrade,Upgrade,Suscríbete,,Pendiente,
componentes/header,header,userMenu.accessPremiumDiscord,Access Premium Discord,Acceder a Discord Premium,,Pendiente,
componentes/header,header,userMenu.logOut,Log out,Cerrar sesión,,Pendiente,
componentes/header,header,userMenu.myProfile,My Profile,Mi Perfil,,Pendiente,
componentes/header,header,userMenu.premiumArea,Premium Area,Área Premium,,Pendiente,
componentes/home-page,home-page,description,Your trusted source for forex market information,Tu fuente confiable de información sobre el mercado forex,,Pendiente,
componentes/home-page,home-page,latestNews,Latest News,Últimas Noticias,,Pendiente,
componentes/home-page,home-page,seo.description,"FXStreet is a leading source for reliable news and real time Forex analysis. FXStreet offers real-time exchange rates, charts and an economic calendar.",FXStreet es el portal lider de notícias y analísis sobre Forex. Ofrece gráficos y tipos de cambio en tiempo real y un calendario económico.,,Pendiente,
componentes/home-page,home-page,seo.title,FXStreet - The Forex Market,Forex Street. El mercado de divisas,,Pendiente,
componentes/home-page,home-page,title,Welcome to FXStreet!,¡Bienvenido a FXStreet!,,Pendiente,
componentes/language-selector,language-selector,ariaLabel,Language selector. Current language: {currentLanguage}. Press Enter or Space to open options,Selector de idioma. Idioma actual: {currentLanguage}. Presiona Enter o Espacio para abrir las opciones,,Pendiente,
componentes/language-selector,language-selector,optionsLabel,Available language options,Opciones de idioma disponibles,,Pendiente,
componentes/language-selector,language-selector,placeholder,Select a language,Selecciona un idioma,,Pendiente,
componentes/language-selector,language-selector,selected,selected,seleccionado,,Pendiente,
componentes/language-selector,language-selector,selectedIconLabel,Selected language,Idioma seleccionado,,Pendiente,
componentes/news,news,seo.description,Latest news and updates from the forex market,Últimas noticias y actualizaciones del mercado forex,,Pendiente,
componentes/news,news,seo.feed.description,Latest news feed from the forex market,Feed de últimas noticias del mercado forex,,Pendiente,
componentes/news,news,seo.feed.pageTitle,News Feed,Feed de Noticias,,Pendiente,
componentes/news,news,seo.feed.title,News Feed,Feed de Noticias,,Pendiente,
componentes/news,news,seo.pageTitle,Forex News,Noticias - FXStreet,,Pendiente,
componentes/news,news,seo.title,Forex News,Noticias - FXStreet,,Pendiente,
componentes/not-found,not-found,backToHome,Back to home,Volver al inicio,,Pendiente,
componentes/not-found,not-found,checkSpelling,"You may have mistyped the web address, please check the spelling.","Puede que hayas escrito mal la dirección web, por favor revisa la ortografía.",,Pendiente,
componentes/not-found,not-found,doesNotExist,This page does not seem to exist!,¡Esta página no parece existir!,,Pendiente,
componentes/not-found,not-found,embarrassing,It's embarrassing...,Es vergonzoso...,,Pendiente,
componentes/not-found,not-found,reportBug,Report a bug,Reportar un bug,,Pendiente,
componentes/not-found,not-found,title,We couldn't find the page you're looking for,No pudimos encontrar la página que buscas,,Pendiente,
componentes/one-signal,one-signal,allow,Allow,Permitir,,Pendiente,
componentes/one-signal,one-signal,cancel,Cancel,Cancelar,,Pendiente,
componentes/one-signal,one-signal,promptDescription,Get the most important market moves directly on your device!,Notificaciones instantáneas para conocer las últimas noticias y actualizaciones.,,Pendiente,
componentes/one-signal,one-signal,save,Save,Guardar,,Pendiente,
componentes/one-signal,one-signal,update,Update,Actualizar,,Pendiente,
componentes/root-layout,root-layout,seo.description,"FXStreet is a forex information website offering real-time exchange rates, analysis and forecasts, news, trading signals and more.","FXStreet es un portal de información sobre Forex que ofrece tipos de cambio en tiempo real, análisis y pronósticos, noticias, señales de trading y más.",,Pendiente,
componentes/root-layout,root-layout,seo.name,FXStreet,FXStreet,,Pendiente,
componentes/root-layout,root-layout,seo.shortName,FXStreet,FXStreet,,Pendiente,
componentes/search,search,seo.description,Search results for news,Resultados de búsqueda de noticias,,Pendiente,
componentes/search,search,seo.pageTitle,Advanced Search,Búsqueda,,Pendiente,
componentes/search,search,seo.title,FXStreet Search,Resultados de búsqueda,,Pendiente,
componentes/service-not-available,service-not-available,backToHome,Back to Homepage,Volver al inicio,,Pendiente,
componentes/service-not-available,service-not-available,jurisdictions,Our services are available only in specific jurisdictions. This is to ensure compliance with local financial regulations and to protect our users. Thank you for your understanding.,Nuestros servicios solo están disponibles en determinadas jurisdicciones. Esto es para garantizar el cumplimiento de la normativa financiera local y proteger a nuestros usuarios. Gracias por tu comprensión.,,Pendiente,
componentes/service-not-available,service-not-available,metaDescription,The service you are trying to access is not available in your country.,El servicio al que intentas acceder no está disponible en tu país.,,Pendiente,
componentes/service-not-available,service-not-available,metaTitle,Service Not Available,Servicio no disponible,,Pendiente,
componentes/service-not-available,service-not-available,subtitle,Ooops! Service Not Available,¡Vaya! Servicio no disponible,,Pendiente,
componentes/service-not-available,service-not-available,title,This service is not available in your location,Este servicio no está disponible en tu ubicación,,Pendiente,
componentes/service-not-available,service-not-available,unavailableInCountry,"We are sorry, the service you are trying to access is not available in your country.","Lo sentimos, el servicio al que intentas acceder no está disponible en tu país.",,Pendiente,
componentes/share,share,close,Close,Cerrar,,Pendiente,
componentes/share,share,copyLink,Copy link,Copiar enlace,,Pendiente,
componentes/share,share,label,Share:,Compartir:,,Pendiente,
componentes/share,share,noOptionsFound,No options found.,No se encontraron opciones.,,Pendiente,
componentes/share,share,optionsTitle,Sharing options,Opciones para compartir,,Pendiente,
componentes/share,share,share,Share,Compartir,,Pendiente,
componentes/share,share,xTextLabel,via @FXStreetNews,vía @FXStreetNews,,Pendiente,
componentes/sidebar,sidebar,editorsPicks,Editor's Pick,Selección del Editor,,Pendiente,
componentes/sidebar,sidebar,recommendedContent,Recommended content,Contenido Recomendado,,Pendiente,
componentes/sidebar,sidebar,relatedContent,Related content,Contenido Relacionado,,Pendiente,
componentes/sponsored,sponsored,text,branded,patrocinado,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / /analysis,Analysis,Análisis,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / aud_usd / /currencies/audusd,AUD/USD,,,Pendiente,en-only
navegacion,menu-principal,ANALYSIS_SECTION / commodities / /commodities,Commodities,Materias primas,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / elliott_wave / /technical-analysis/elliott-wave,,Ondas elliott,,Pendiente,es-only
navegacion,menu-principal,ANALYSIS_SECTION / eur_usd / /currencies/eurusd,EUR/USD,EUR/USD,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / gbp_usd / /currencies/gbpusd,GBP/USD,GBP/USD,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / gold / /commodities/gold,Gold,,,Pendiente,en-only
navegacion,menu-principal,ANALYSIS_SECTION / gold / /markets/commodities/metals/gold,,Oro,,Pendiente,es-only
navegacion,menu-principal,ANALYSIS_SECTION / latest_analysis / /analysis/latest,Forex analysis,Últimos Análisis,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / mexico / /mexico,,México,,Pendiente,es-only
navegacion,menu-principal,ANALYSIS_SECTION / nzd_usd / /currencies/nzdusd,NZD/USD,,,Pendiente,en-only
navegacion,menu-principal,ANALYSIS_SECTION / oil / /commodities/oil,Oil,,,Pendiente,en-only
navegacion,menu-principal,ANALYSIS_SECTION / oil / /markets/commodities/energy/oil,,Petróleo,,Pendiente,es-only
navegacion,menu-principal,ANALYSIS_SECTION / stocks / /equities,Stocks,Acciones,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / sub:Editorial_picks,Editorial picks,,,Pendiente,en-only
navegacion,menu-principal,ANALYSIS_SECTION / sub:Selección_editorial,,Selección editorial,,Pendiente,es-only
navegacion,menu-principal,ANALYSIS_SECTION / support_resistance / /technical-analysis/support-resistance,,Soportes y resistencias,,Pendiente,es-only
navegacion,menu-principal,ANALYSIS_SECTION / us_dollar_index / /currencies/us-dollar-index,US Dollar Index,Dollar Index,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / usd_cad / /currencies/usdcad,USD/CAD,USD/CAD,,Pendiente,
navegacion,menu-principal,ANALYSIS_SECTION / usd_jpy / /currencies/usdjpy,USD/JPY,USD/JPY,,Pendiente,
navegacion,menu-principal,BROKERS_SECTION / /brokers,Brokers,Brókers,,Pendiente,
navegacion,menu-principal,BROKERS_SECTION / best_brokers / /brokers/best,Best of 2026,,,Pendiente,en-only
navegacion,menu-principal,BROKERS_SECTION / broker_reviews / /brokers/reviews,Broker reviews,Reseñas de Brókers,,Pendiente,
navegacion,menu-principal,BROKERS_SECTION / brokers / /brokers,Brokers,Brókers,,Pendiente,
navegacion,menu-principal,BROKERS_SECTION / brokers / /brokers/best-brokers-in-latam,,Mejores Brókers Latam,,Pendiente,es-only
navegacion,menu-principal,BROKERS_SECTION / press_releases / /press-releases,Press releases,Notas de Prensa,,Pendiente,
navegacion,menu-principal,BROKERS_SECTION / propinder / https://propinder.com/,Propinder,Propinder,,Pendiente,
navegacion,menu-principal,BROKERS_SECTION / sub:Brokers,Brokers,,,Pendiente,en-only
navegacion,menu-principal,BROKERS_SECTION / sub:Prop_Firms,Prop Firms,,,Pendiente,en-only
navegacion,menu-principal,BROKERS_SECTION / trader_cashback / https://cashback.fxstreet.com/?utm_medium=internal&utm_source=menu&SectionEntm_campaign=core-cashback&utm_term=FXS-76,Trader cashback,,,Pendiente,en-only
navegacion,menu-principal,BROKERS_SECTION / trader_cashback / https://cashback.fxstreet.com/es/?utm_medium=internal&utm_source=menu&utm_campaign=core-cashback&utm_term=FXS-76,,Trader cashback,,Pendiente,es-only
navegacion,menu-principal,CRYPTOS_SECTION / /cryptocurrencies,Crypto,Cripto,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / bitcoin / /cryptocurrencies/bitcoin,Bitcoin,Bitcoin,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / cardano / /cryptocurrencies/cardano,Cardano,Cardano,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / dogecoin / /cryptocurrencies/dogecoin,Dogecoin,Dogecoin,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / ethereum / /cryptocurrencies/ethereum,Ethereum,Ethereum,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / latest_news / /cryptocurrencies/news,Crypto news,Últimas noticias,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / press_releases / /cryptocurrencies/industry-news,Press releases,,,Pendiente,en-only
navegacion,menu-principal,CRYPTOS_SECTION / ripple / /cryptocurrencies/ripple,Ripple,Ripple,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / solana / /cryptocurrencies/solana,Solana,Solana,,Pendiente,
navegacion,menu-principal,CRYPTOS_SECTION / sub:Latest_by_asset,Latest by asset,,,Pendiente,en-only
navegacion,menu-principal,CRYPTOS_SECTION / sub:Últimas_noticias_por_activo,,Últimas noticias por activo,,Pendiente,es-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / /calendario-economico,,Calendario económico,,Pendiente,es-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / /economic-calendar,Economic calendar,,,Pendiente,en-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / boc / /macroeconomics/central-banks/boc,BoC,BoC,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / boe / /macroeconomics/central-banks/boe,BoE,BoE,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / boj / /macroeconomics/central-banks/boj,BoJ,BoJ,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / cpi / /macroeconomics/economic-indicator/cpi,US CPI,,,Pendiente,en-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / ecb / /macroeconomics/central-banks/ecb,ECB,BCE,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / economic_calendar / /calendario-economico,,Calendario económico,,Pendiente,es-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / economic_calendar / /economic-calendar,Economic calendar,,,Pendiente,en-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / fed / /macroeconomics/central-banks/fed,Fed,Fed,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / fed_sentiment_index / /economic-calendar/fed-sentiment-index,Fed Sentiment Index,Fed Sentiment Index,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / market_hours / /economic-calendar/forex-market-hours,Market hours,Horarios mercado,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / nfp / /macroeconomics/economic-indicator/nfp,Nonfarm payrolls,Nóminas no agrícolas,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / rba / /macroeconomics/central-banks/rba,RBA,RBA,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / rbnz / /macroeconomics/central-banks/rbnz,RBNZ,RBNZ,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / snb / /macroeconomics/central-banks/snb,SNB,SNB,,Pendiente,
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / sub:Eventos_principales,,Eventos principales,,Pendiente,es-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / sub:Key_events,Key events,,,Pendiente,en-only
navegacion,menu-principal,ECONOMIC_CALENDAR_SECTION / world_interest_rates / /economic-calendar/world-interest-rates,World interest rates,Tipos interés oficiales,,Pendiente,
navegacion,menu-principal,EDUCATION_SECTION / /education,Education,Educación,,Pendiente,
navegacion,menu-principal,EDUCATION_SECTION / forex_education / /education,Forex education,,,Pendiente,en-only
navegacion,menu-principal,EDUCATION_SECTION / forex_education / /education/curso-forex,,Curso de forex,,Pendiente,es-only
navegacion,menu-principal,EDUCATION_SECTION / latest_articles / /education/latest,,Últimos artículos,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / /news,News,Noticias,,Pendiente,
navegacion,menu-principal,NEWS_SECTION / aud_usd / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=AUDUSD,,AUD/USD,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / aud_usd / /news?Tags=AUDUSD,AUD/USD,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / bonds / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bonos,,Bonos,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / commodities / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=MateriasPrimas,,Materias Primas,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / commodities / /news?Tags=Commodities,Commodities,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / equities / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=Bolsas,,Acciones,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / equities / /news?Tags=Bonds,Bonds,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / eur_gbp / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURGBP,,EUR/GBP,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / eur_gbp / /news?Tags=EURGBP,EUR/GBP,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / eur_usd / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=EURUSD,,EUR/USD,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / gbp_usd / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=GBPUSD,,GBP/USD,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / gbp_usd / /news?Tags=EURUSD,EUR/USD,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / institutional_research / /news?dFR[Category][0]=Noticias&dFR[Tags][0]=Bancos,,Informes institucionales,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / institutional_research / /news?Tags=Banks,Institutional research,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / latest_news / /news,Forex news,Últimas noticias,,Pendiente,
navegacion,menu-principal,NEWS_SECTION / nzd_usd / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=NZDUSD,,NZD/USD,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / nzd_usd / /news?Tags=NZDUSD,NZD/USD,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / sub:Latest_by_asset,Latest by asset,,,Pendiente,en-only
navegacion,menu-principal,NEWS_SECTION / sub:Últimas_noticias_por_activo,,Últimas noticias por activo,,Pendiente,es-only
navegacion,menu-principal,NEWS_SECTION / us_dollar_index / /news?dFR%5BCategory%5D%5B0%5D=Noticias&dFR%5BTags%5D%5B0%5D=ÍndiceDólar,,Dollar Index,,Pendiente,es-only
