Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/premium,premium,faq.items[7].question,Is there more than one subscription plan?,¿Hay más de un plan de suscripción?,,Pendiente,
componentes/premium,premium,faq.items[8].answer,"No problem. Let us know within 10 days of your signing up and we’ll issue a refund, no questions asked. Just contact <link>contact@fxstreet.com</link>.","Ningún problema. Avísanos en los 10 días siguientes a tu alta y te haremos el reembolso, sin preguntas. Solo tienes que escribir a <link>contact@fxstreet.com</link>.",,Pendiente,
componentes/premium,premium,faq.items[8].question,What if I do not like the service?,¿Y si el servicio no me gusta?,,Pendiente,
componentes/premium,premium,faq.items[9].answer,"We accept Google Pay and Apple Pay, and are working on adding more methods.","Aceptamos Google Pay y Apple Pay, y estamos trabajando para añadir más métodos.",,Pendiente,
componentes/premium,premium,faq.items[9].question,What payment methods do you accept?,¿Qué métodos de pago aceptáis?,,Pendiente,
componentes/premium,premium,faq.title,Frequently Asked Questions,Preguntas frecuentes,,Pendiente,
componentes/premium,premium,hero.cta,View Pricing,Ver precios,,Pendiente,
componentes/premium,premium,hero.image,https://editorial.fxstreet.com/landingpages/always-on-2.0/about-little-{variant}.min.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/about-little-{variant}.min.webp,,Pendiente,
componentes/premium,premium,hero.imageMobile,https://editorial.fxstreet.com/landingpages/always-on-2.0/about-little-mobile-{variant}.min.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/about-little-mobile-{variant}.min.webp,,Pendiente,
componentes/premium,premium,hero.playVideo,Play video,Reproducir vídeo,,Pendiente,
componentes/premium,premium,hero.priceFrom,From {price}/month.,Desde {price}/mes.,,Pendiente,
componentes/premium,premium,hero.rating,4.7 Excellent,"4,7 Excelente",,Pendiente,
componentes/premium,premium,hero.stars,https://editorial.fxstreet.com/landingpages/always-on-2.0/greenstar.svg,https://editorial.fxstreet.com/landingpages/always-on-2.0/greenstar.svg,,Pendiente,
componentes/premium,premium,hero.title,"FXS Premium, your <highlight>Trading Partner</highlight>","FXS Premium, tu <highlight>socio de trading</highlight>",,Pendiente,
componentes/premium,premium,hero.trustpilot,Trustpilot,Trustpilot,,Pendiente,
componentes/premium,premium,hero.video,https://editorial.fxstreet.com/landingpages/always-on-2.0/fxstreet-video.mp4,https://editorial.fxstreet.com/landingpages/always-on-2.0/fxstreet-video.mp4,,Pendiente,
componentes/premium,premium,hero.videoTitle,FXStreet Premium,FXStreet Premium,,Pendiente,
componentes/premium,premium,platforms.cta,View Pricing,Ver precios,,Pendiente,
componentes/premium,premium,platforms.description,"We offer our services in two platforms, Premium Area and Discord (both included). Here is a sneak peek of each one.","Ofrecemos nuestros servicios en dos plataformas, el Área Premium y Discord (ambas incluidas). Aquí tienes un adelanto de cada una.",,Pendiente,
componentes/premium,premium,platforms.tabs[0].id,discord,discord,,Pendiente,
componentes/premium,premium,platforms.tabs[0].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/services-discord-1.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/services-discord-1.webp,,Pendiente,
componentes/premium,premium,platforms.tabs[0].intro,"<strong>Discord is an interactive platform we use for instant communication.</strong> On Discord, you can ask our analysts anything related to markets and trades, get instant bullish/bearish Gold indications, get signal alerts and more. <strong>Our services:</strong>","<strong>Discord es una plataforma interactiva que usamos para la comunicación instantánea.</strong> En Discord puedes preguntar a nuestros analistas cualquier cosa sobre mercados y operaciones, recibir indicaciones alcistas/bajistas del oro al instante, alertas de señales y mucho más. <strong>Nuestros servicios:</strong>",,Pendiente,
componentes/premium,premium,platforms.tabs[0].label,Discord,Discord,,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[0].description,"What's going on in markets right now? We're on Discord, providing you what you need to know. Our previews, technical analyses, live commentary, and reviews are updated fast, they are quick to read - and immediately actionable and useful for your trading.","¿Qué está pasando ahora mismo en los mercados? Estamos en Discord para contarte lo que necesitas saber. Nuestras previsiones, análisis técnicos, comentarios en directo y reseñas se actualizan rápido, se leen en un momento y son útiles y accionables para tu trading al instante.",,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[0].tag,Top Service,Servicio destacado,,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[0].title,Exclusive Analysis,Análisis exclusivo,,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[1].description,"Ask our seasoned professionals anything, and get a timely, live answer, especially when markets are mad.","Pregunta lo que quieras a nuestros profesionales y recibe una respuesta en directo, sobre todo cuando los mercados se vuelven locos.",,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[1].tag,Top Service,Servicio destacado,,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[1].title,Ask our analysts,Pregunta a nuestros analistas,,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[2].description,"Get actionable signals and trade plans built by our analysts, with clear entries, targets and risk levels.","Recibe señales y planes de trading accionables elaborados por nuestros analistas, con entradas, objetivos y niveles de riesgo claros.",,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[2].title,Signals and trade plans,Señales y planes de trading,,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[3].description,A place to see and share live trading experiences with other members of the community.,Un espacio para ver y compartir experiencias de trading en directo con otros miembros de la comunidad.,,Pendiente,
componentes/premium,premium,platforms.tabs[0].services[3].title,Traders' corner,La esquina del trader,,Pendiente,
componentes/premium,premium,platforms.tabs[1].id,premium-area,premium-area,,Pendiente,
componentes/premium,premium,platforms.tabs[1].image,https://editorial.fxstreet.com/landingpages/always-on-2.0/services-premium-1.webp,https://editorial.fxstreet.com/landingpages/always-on-2.0/services-premium-1.webp,,Pendiente,
componentes/premium,premium,platforms.tabs[1].intro,"<strong>The Premium Area is your home on FXStreet.</strong> It gathers the webinars, recorded videos, trading strategies and educational material included with your subscription. <strong>Our services:</strong>","<strong>El Área Premium es tu espacio en FXStreet.</strong> Reúne los webinars, los vídeos grabados, las estrategias de trading y el material formativo incluidos en tu suscripción. <strong>Nuestros servicios:</strong>",,Pendiente,
componentes/premium,premium,platforms.tabs[1].label,Premium area,Área Premium,,Pendiente,
componentes/premium,premium,platforms.tabs[1].services[0].description,"Join live sessions with our analysts, or catch up any time with the full recorded archive.",Únete a las sesiones en directo con nuestros analistas o ponte al día cuando quieras con el archivo completo de grabaciones.,,Pendiente,
componentes/premium,premium,platforms.tabs[1].services[0].tag,Top Service,Servicio destacado,,Pendiente,
componentes/premium,premium,platforms.tabs[1].services[0].title,Live & recorded webinars,Webinars en directo y grabados,,Pendiente,
componentes/premium,premium,platforms.tabs[1].services[1].description,More than 20 different strategies applied and explained by experienced traders.,Más de 20 estrategias distintas aplicadas y explicadas por traders con experiencia.,,Pendiente,
componentes/premium,premium,platforms.tabs[1].services[1].title,Trading strategies,Estrategias de trading,,Pendiente,
componentes/premium,premium,platforms.tabs[1].services[2].description,Courses and guides to build your trading knowledge at your own pace.,Cursos y guías para ampliar tus conocimientos de trading a tu ritmo.,,Pendiente,
componentes/premium,premium,platforms.tabs[1].services[2].title,Educational material,Material formativo,,Pendiente,
componentes/premium,premium,platforms.title,"Two platforms, one subscription","Dos plataformas, una suscripción",,Pendiente,
componentes/premium,premium,pricing.cta,Select Plan,Seleccionar plan,,Pendiente,
componentes/premium,premium,pricing.ctaPremium,Manage your subscription,Gestionar tu suscripción,,Pendiente,
componentes/premium,premium,pricing.description,"Get consistent trading support with our monthly Premium plan. Enjoy full access to tools and insights, renewed month by month.","Consigue un apoyo constante en tu trading con nuestro plan Premium mensual. Disfruta del acceso completo a herramientas y análisis, renovado mes a mes.",,Pendiente,
componentes/premium,premium,pricing.perMonth,/month,/mes,,Pendiente,
componentes/premium,premium,pricing.planName,Monthly,Mensual,,Pendiente,
componentes/premium,premium,pricing.renewalNote,{price} Renews /month. Cancel Anytime,{price} Se renueva cada mes. Cancela cuando quieras,,Pendiente,
componentes/premium,premium,pricing.title,Pricing,Precios,,Pendiente,
componentes/premium,premium,pricing.vatNote,*VAT included,*IVA incluido,,Pendiente,
componentes/premium,premium,reviews.description,"See what users are saying on Trustpilot, Google Play, and the App Store, and discover why FXStreet Premium is their top choice for trading insights and expertise","Descubre lo que dicen los usuarios en Trustpilot, Google Play y la App Store, y por qué FXStreet Premium es su primera opción para análisis y conocimiento de los mercados",,Pendiente,
componentes/premium,premium,reviews.ratings[0].logo,https://editorial.fxstreet.com/landingpages/AO/icon-trustpilot.png,https://editorial.fxstreet.com/landingpages/AO/icon-trustpilot.png,,Pendiente,
componentes/premium,premium,reviews.ratings[0].platform,Trustpilot,Trustpilot,,Pendiente,
componentes/premium,premium,reviews.ratings[0].score,Excellent 4.7/5,"Excelente 4,7/5",,Pendiente,
componentes/premium,premium,reviews.ratings[0].stars,https://editorial.fxstreet.com/landingpages/AO/stars-trustpilot.svg,https://editorial.fxstreet.com/landingpages/AO/stars-trustpilot.svg,,Pendiente,
componentes/premium,premium,reviews.ratings[1].logo,https://editorial.fxstreet.com/landingpages/AO/icon-google-play.png,https://editorial.fxstreet.com/landingpages/AO/icon-google-play.png,,Pendiente,
componentes/premium,premium,reviews.ratings[1].platform,Google play,Google Play,,Pendiente,
componentes/premium,premium,reviews.ratings[1].score,Excellent 4.6/5,"Excelente 4,6/5",,Pendiente,
componentes/premium,premium,reviews.ratings[1].stars,https://editorial.fxstreet.com/landingpages/AO/stars-google-play.svg,https://editorial.fxstreet.com/landingpages/AO/stars-google-play.svg,,Pendiente,
componentes/premium,premium,reviews.ratings[2].logo,https://editorial.fxstreet.com/landingpages/AO/icon-app-store.png,https://editorial.fxstreet.com/landingpages/AO/icon-app-store.png,,Pendiente,
componentes/premium,premium,reviews.ratings[2].platform,App Store,App Store,,Pendiente,
componentes/premium,premium,reviews.ratings[2].score,Excellent 4.7/5,"Excelente 4,7/5",,Pendiente,
componentes/premium,premium,reviews.ratings[2].stars,https://editorial.fxstreet.com/landingpages/AO/stars-app-store.svg,https://editorial.fxstreet.com/landingpages/AO/stars-app-store.svg,,Pendiente,
componentes/premium,premium,reviews.testimonials[0].author,Aaron McGarva,Aaron McGarva,,Pendiente,
componentes/premium,premium,reviews.testimonials[0].content,"Best retail news service available. It's timely and prompt and the analysts on discord are super interactive and give great insight, both fundamental and technical, insight that can be verified by your own research. They have amazing customer service and are always friendly. I will likely subscribe to their premium service for many years.","El mejor servicio de noticias para el inversor particular. Es puntual y rápido, y los analistas de Discord son muy participativos y aportan un gran criterio, tanto fundamental como técnico, un criterio que puedes contrastar con tu propia investigación. Tienen una atención al cliente estupenda y siempre son amables. Seguiré suscrito a su servicio premium durante muchos años.",,Pendiente,
componentes/premium,premium,reviews.testimonials[0].title,Best retail news service available,El mejor servicio de noticias para el inversor particular,,Pendiente,
componentes/premium,premium,reviews.testimonials[1].author,Yogi,Yogi,,Pendiente,
componentes/premium,premium,reviews.testimonials[1].content,"I trust the FXS team. Their analysis and overall commentary on everything happening in the market, the future guidance helps me to manage my trading in a much better way than otherwise. Congratulations to the team.","Confío en el equipo de FXS. Su análisis y su comentario general sobre todo lo que ocurre en el mercado, y la orientación a futuro, me ayudan a gestionar mi trading mucho mejor que antes. Enhorabuena al equipo.",,Pendiente,
componentes/premium,premium,reviews.testimonials[1].title,I trust the FXS team,Confío en el equipo de FXS,,Pendiente,
componentes/premium,premium,reviews.testimonials[2].author,Bill Yoyd,Bill Yoyd,,Pendiente,
componentes/premium,premium,reviews.testimonials[2].content,The premier membership plan gives me everything i have ever wanted. With the ask an analyst service it is like having a personal one on one mentor. The traders corner is a great place to see and share live trading experiences. 50 stars is not enough!,El plan de suscripción premier me da todo lo que siempre había querido. Con el servicio de preguntar a un analista es como tener un mentor personal cara a cara. La esquina del trader es un sitio genial para ver y compartir experiencias de trading en directo. ¡50 estrellas se quedan cortas!,,Pendiente,
componentes/premium,premium,reviews.testimonials[2].title,The premier membership plan gives me...,El plan premier me da todo...,,Pendiente,
componentes/premium,premium,reviews.testimonialStars,https://editorial.fxstreet.com/landingpages/AO/stars-generic.svg,https://editorial.fxstreet.com/landingpages/AO/stars-generic.svg,,Pendiente,
componentes/premium,premium,reviews.title,Trusted Reviews on Top Platforms,Opiniones de confianza en las principales plataformas,,Pendiente,
componentes/premium,premium,seo.description,"Join FXStreet Premium for actionable trading signals, live webinars, instant access to analysts and an ad-free Economic Calendar.","Únete a FXStreet Premium y accede a señales de trading accionables, webinars en directo, acceso inmediato a los analistas y un calendario económico sin anuncios.",,Pendiente,
componentes/premium,premium,seo.title,"FXStreet Premium - Trading signals, live webinars and expert analysis","FXStreet Premium - Señales de trading, webinars en directo y análisis experto",,Pendiente,
componentes/premium,premium,stats.items[0].label,Years in business,Años en el sector,,Pendiente,
componentes/premium,premium,stats.items[0].value,+20,+20,,Pendiente,
componentes/premium,premium,stats.items[1].label,Traders who trust us,Traders que confían en nosotros,,Pendiente,
componentes/premium,premium,stats.items[1].value,+5k,+5k,,Pendiente,
componentes/premium,premium,stats.items[2].label,Investors marking us excellent,Inversores que nos valoran como excelentes,,Pendiente,
componentes/premium,premium,stats.items[2].value,+7k,+7k,,Pendiente,
componentes/premium,premium,stats.items[3].label,Monthly FXStreet site visitors,Visitantes mensuales de FXStreet,,Pendiente,
componentes/premium,premium,stats.items[3].value,+2M,+2M,,Pendiente,
componentes/premium,premium,text,premium,premium,,Pendiente,
componentes/premium,premium,valueProps.description,"Wherever you are in your trading journey, we’ll elevate you with insights and expertise like no others.","Estés donde estés en tu camino como trader, te impulsaremos con análisis y experiencia como nadie más.",,Pendiente,
componentes/premium,premium,valueProps.items[0].description,"Tap into actionable analyses and signals, empowering you to make informed trading decisions.",Accede a análisis y señales accionables que te permiten tomar decisiones de trading informadas.,,Pendiente,
componentes/premium,premium,valueProps.items[0].title,"Exclusive, reliable analysis",Análisis exclusivo y fiable,,Pendiente,
componentes/premium,premium,valueProps.items[1].description,"Ask our seasoned professionals anything, and get a timely, live answer, especially when markets are mad.","Pregunta lo que quieras a nuestros profesionales y recibe una respuesta en directo, sobre todo cuando los mercados se vuelven locos.",,Pendiente,
componentes/premium,premium,valueProps.items[1].title,Instant expert access,Acceso inmediato a expertos,,Pendiente,
componentes/premium,premium,valueProps.items[2].description,Live coverage and analysis from the FXStreet team,Cobertura en directo y análisis del equipo de FXStreet,,Pendiente,
componentes/premium,premium,valueProps.items[2].title,Latest news,Últimas noticias,,Pendiente,
componentes/premium,premium,valueProps.readMore,Read more about our service,Más información sobre nuestro servicio,,Pendiente,
componentes/premium,premium,valueProps.title,You trust us to elevate your trading journey,Confías en nosotros para impulsar tu trayectoria como trader,,Pendiente,
componentes/profile,profile,accountSettings.accountDeletion.subtitle,If you want to delete your account,Si quieres eliminar tu cuenta,,Pendiente,
componentes/profile,profile,accountSettings.accountDeletion.title,Account deletion,Eliminación de cuenta,,Pendiente,
componentes/profile,profile,accountSettings.deleteAccount,Delete account,Eliminar cuenta,,Pendiente,
componentes/profile,profile,accountSettings.deleteDialog.confirmLabel,Type your email to confirm *,Escribe tu correo electrónico para confirmar *,,Pendiente,
componentes/profile,profile,accountSettings.deleteDialog.emailPlaceholder,Your Email address,Tu correo electrónico,,Pendiente,
componentes/profile,profile,accountSettings.deleteDialog.title,Delete your FXStreet account,Elimina tu cuenta de FXStreet,,Pendiente,
componentes/profile,profile,accountSettings.deleteDialog.warning,This will permanently delete your account and all your data. This action cannot be undone,Esto eliminará permanentemente tu cuenta y todos tus datos. Esta acción no se puede deshacer,,Pendiente,
componentes/profile,profile,accountSettings.emailAddress,Email address,Correo electrónico,,Pendiente,
componentes/profile,profile,accountSettings.resetPassword.action,Reset Password,Restablecer contraseña,,Pendiente,
componentes/profile,profile,accountSettings.resetPassword.sent,Email was sent to your email,Se ha enviado un correo a tu email,,Pendiente,
componentes/profile,profile,accountSettings.resetPassword.subtitle,Set your password to manage your account,Configura tu contraseña para gestionar tu cuenta,,Pendiente,
componentes/profile,profile,accountSettings.resetPassword.title,Reset Password,Restablecer contraseña,,Pendiente,
componentes/profile,profile,accountSettings.signInCredentials,Sign-in credentials,Credenciales de acceso,,Pendiente,
componentes/profile,profile,back,Back,Volver,,Pendiente,
componentes/profile,profile,calendarSettings.configureView.description,"Choose between an advance view or a more simple one suitable for new traders. Be careful, your saved filters will be reset.","Elige entre una vista avanzada o una más sencilla adecuada para nuevos traders. Ten cuidado, tus filtros guardados se restablecerán.",,Pendiente,
componentes/profile,profile,calendarSettings.configureView.label,Configure view,Configurar vista,,Pendiente,
componentes/profile,profile,calendarSettings.emptyList,No events to show.,No hay eventos para mostrar.,,Pendiente,
componentes/profile,profile,calendarSettings.eventsHeader,Events,Eventos,,Pendiente,
componentes/profile,profile,calendarSettings.notificationHeader,Notification,Notificación,,Pendiente,
componentes/profile,profile,calendarSettings.notifications.description1,The list below shows events you will receive notifications for.,La lista de abajo muestra los eventos de los que recibirás notificaciones.,,Pendiente,
componentes/profile,profile,calendarSettings.notifications.description2,Notifications will appear before the event releases when you browse FXStreet.,Las notificaciones aparecerán antes de que se publique el evento mientras navegas por FXStreet.,,Pendiente,
componentes/profile,profile,calendarSettings.notifications.label,Notifications,Notificaciones,,Pendiente,
componentes/profile,profile,calendarSettings.searchPlaceholder,Search event,Buscar evento,,Pendiente,
componentes/profile,profile,calendarSettings.soundAlert.description,Activate this option if you want to hear a sound alert when a new event is released on the Calendar.,Activa esta opción si quieres escuchar una alerta de sonido cuando se publique un nuevo evento en el Calendario.,,Pendiente,
componentes/profile,profile,calendarSettings.soundAlert.label,Sound alert,Alerta de sonido,,Pendiente,
componentes/profile,profile,calendarSettings.subtitle,Manage your economic calendar profile,Gestiona tu perfil del calendario económico,,Pendiente,
componentes/profile,profile,calendarSettings.title,Calendar settings,Ajustes del calendario,,Pendiente,
componentes/profile,profile,calendarSettings.views.basic.description,Most impactful events for the market with clear and easy information,Los eventos más relevantes para el mercado con información clara y sencilla,,Pendiente,
componentes/profile,profile,calendarSettings.views.basic.title,Basic,Básica,,Pendiente,
componentes/profile,profile,calendarSettings.views.default.description,All default events with deviation index actual data differs from consensus,Todos los eventos predeterminados con índice de desviación cuando el dato real difiere del consenso,,Pendiente,
componentes/profile,profile,calendarSettings.views.default.title,Default,Predeterminada,,Pendiente,
componentes/profile,profile,emailSubscriptions.promotions,"Yes, I also want to receive FXStreet promotions. By subscribing, you agree to our <link>T&Cs.</link>","Sí, también quiero recibir promociones de FXStreet. Al suscribirte, aceptas nuestros <link>T&Cs.</link>",,Pendiente,
componentes/profile,profile,emailSubscriptions.saved,Subscription has been saved,La suscripción se ha guardado,,Pendiente,
componentes/profile,profile,emailSubscriptions.subscribeAll,Subscribe to all,Suscribirse a todo,,Pendiente,
componentes/profile,profile,emailSubscriptions.subtitle,Here you can manage and subscribe to all our newsletters,Aquí puedes gestionar y suscribirte a todos nuestros boletines,,Pendiente,
componentes/profile,profile,emailSubscriptions.title,Email subscriptions,Suscripciones de correo,,Pendiente,
componentes/profile,profile,emailSubscriptions.unsubscribeAll,Unsubscribe from all,Cancelar todas,,Pendiente,
componentes/profile,profile,groups.account,Account,Cuenta,,Pendiente,
componentes/profile,profile,groups.settings,Settings,Ajustes,,Pendiente,
componentes/profile,profile,groups.subscriptions,Subscriptions,Suscripciones,,Pendiente,
componentes/profile,profile,metaDescription,"Manage your FXStreet profile, account settings and subscriptions.","Gestiona tu perfil de FXStreet, la configuración de tu cuenta y tus suscripciones.",,Pendiente,
componentes/profile,profile,notificationsSettings.saved,Notifications has been saved,Las notificaciones se han guardado,,Pendiente,
componentes/profile,profile,notificationsSettings.subtitle,Allow notifications you want to receive,Permite las notificaciones que quieras recibir,,Pendiente,
componentes/profile,profile,notificationsSettings.title,Notifications settings,Ajustes de notificaciones,,Pendiente,
componentes/profile,profile,notificationsSettings.unavailable,Notifications are not available right now.,Las notificaciones no están disponibles en este momento.,,Pendiente,
componentes/profile,profile,personalInformation.fields.country,Country,País,,Pendiente,
componentes/profile,profile,personalInformation.fields.email,Email address,Correo electrónico,,Pendiente,
componentes/profile,profile,personalInformation.fields.name,Name,Nombre,,Pendiente,
componentes/profile,profile,personalInformation.fields.phone,Phone number,Número de teléfono,,Pendiente,
componentes/profile,profile,personalInformation.fields.surname,Surname,Apellido,,Pendiente,
componentes/profile,profile,personalInformation.subtitle,Manage your profile,Gestiona tu perfil,,Pendiente,
componentes/profile,profile,premiumSubscription.activeUntil,Active until {date}.,Activa hasta el {date}.,,Pendiente,
componentes/profile,profile,premiumSubscription.cancellation.afterCancel,When you cancel a subscription you'll still be able to use your subscription for the time you've already paid.,"Cuando cancelas una suscripción, podrás seguir usándola durante el tiempo que ya has pagado.",,Pendiente,
componentes/profile,profile,premiumSubscription.cancellation.anytime,"You can <b>cancel your Premium subscription</b> anytime. Otherwise, your subscription will be renewed.","Puedes <b>cancelar tu suscripción Premium</b> en cualquier momento. De lo contrario, tu suscripción se renovará.",,Pendiente,
componentes/profile,profile,premiumSubscription.cancellation.otherwise,"Otherwise, please send us an email to <email>contact@fxstreet.com</email>.","En caso contrario, envíanos un correo electrónico a <email>contact@fxstreet.com</email>.",,Pendiente,
componentes/profile,profile,premiumSubscription.cancellation.stores,"If you purchased your subscription via <apple>Apple App Store</apple> or <google>Google Play</google>, you can do it following these steps.","Si contrataste tu suscripción a través de <apple>Apple App Store</apple> o <google>Google Play</google>, puedes hacerlo siguiendo estos pasos.",,Pendiente,
componentes/profile,profile,premiumSubscription.cancellation.title,Cancellation,Cancelación,,Pendiente,
componentes/profile,profile,premiumSubscription.currentPlan,Current Plan,Plan actual,,Pendiente,
componentes/profile,profile,premiumSubscription.freeAccount,Free account,Cuenta gratuita,,Pendiente,
componentes/profile,profile,premiumSubscription.premiumAccount,Premium account,Cuenta Premium,,Pendiente,
componentes/profile,profile,premiumSubscription.upgrade,Upgrade to Premium,Hazte Premium,,Pendiente,
componentes/profile,profile,sections.account-settings,Account settings,Ajustes de la cuenta,,Pendiente,
componentes/profile,profile,sections.calendar-settings,Calendar settings,Ajustes del calendario,,Pendiente,
componentes/profile,profile,sections.email-subscriptions,Email subscriptions,Suscripciones de correo,,Pendiente,
componentes/profile,profile,sections.notifications-settings,Notifications settings,Ajustes de notificaciones,,Pendiente,
componentes/profile,profile,sections.personal-information,Personal information,Información personal,,Pendiente,
componentes/profile,profile,sections.premium-subscription,Premium subscription,Suscripción Premium,,Pendiente,
componentes/profile,profile,title,My FXS Profile,Mi Perfil FXS,,Pendiente,
componentes/subscriptions,subscriptions,metaDescription,Manage your FXStreet newsletter subscriptions.,Gestiona tus suscripciones a los boletines de FXStreet.,,Pendiente,
componentes/subscriptions,subscriptions,metaTitle,Email subscriptions,Suscripciones de correo,,Pendiente,
componentes/subscriptions,subscriptions,profileCta.button,Create free account,Crear cuenta gratis,,Pendiente,
componentes/subscriptions,subscriptions,profileCta.description,Create free account to manage your notifications and more directly from your profile,"Crea una cuenta gratuita para gestionar tus activos favoritos, la zona horaria, las notificaciones y mucho más directamente desde tu perfil",,Pendiente,
componentes/subscriptions,subscriptions,profileCta.title,Manage everything from your profile,Gestiona todo desde tu perfil,,Pendiente,
componentes/subscriptions,subscriptions,saved,Subscription has been saved,La suscripción se ha guardado,,Pendiente,
componentes/subscriptions,subscriptions,subscribeAll,Subscribe to all,Suscribirse a todo,,Pendiente,
componentes/subscriptions,subscriptions,subtitle,manage and subscribe to all our newsletters,gestiona y suscríbete a todos nuestros boletines,,Pendiente,
componentes/subscriptions,subscriptions,title,Email subscriptions,Suscripciones de correo,,Pendiente,
componentes/subscriptions,subscriptions,unsubscribeAll,Unsubscribe from all,Cancelar todas,,Pendiente,
