Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[0],"If you are not satisfied with the service that you have purchased, you can request a full refund in the first 10 days of your subscription, after those initial 10 days you will not be eligible for a refund of the subscription cost of the Premium service. Please note that this does not include third-party offers on our site.","Si no está satisfecho con el servicio que ha comprado, puede solicitar un reembolso completo en los primeros 10 días de su suscripción, después de esos 10 días iniciales no será elegible para un reembolso del costo de la suscripción del servicio Premium. Tenga en cuenta que esto no incluye ofertas de terceros en nuestro sitio.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[1],We encourage our customers to try the service in the initial days after their purchase to ensure it fits their needs.,Alentamos a nuestros clientes a probar el servicio en los días iniciales posteriores a su compra para asegurarse de que se ajusta a sus necesidades.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[2],"If you want to cancel your subscription/membership, you can do so from your user account page before your next payment is due. To request a refund or if you have any additional questions regarding this policy or the service, please contact us at: <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:premium@fxstreet.com"">contact@fxstreet.com</a>","Si desea cancelar su suscripción/membresía, puede hacerlo desde la página de su cuenta de usuario antes de que venza su próximo pago. Para solicitar un reembolso o si tiene alguna pregunta adicional con respecto a esta política o al servicio, contáctenos en: <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:premium@fxstreet.com"">contact@fxstreet.com</a>",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[3],Please note that all refunds will be credited to the original card/account used for the subscription.,Tenga en cuenta que todos los reembolsos se abonarán en la tarjeta/cuenta original utilizada para la suscripción.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.title,FXStreet Refund & Cancellation Policy for Premium Membership,Política de reembolso y cancelación de FXStreet para la membresía Premium,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,title,Premium Terms and Conditions,Términos y condiciones de Premium,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.eligibility.content[0],Any user who creates an FXStreet Premium Account and purchases an Unlimited Access subscription during the promotional period may participate in the Lifetime deal.,Cualquier usuario que cree una cuenta FXStreet Premium y compre una suscripción de acceso ilimitado durante el período promocional puede participar en la oferta de por vida.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.eligibility.title,<strong>ELIGIBILITY</strong>,<strong>ELEGIBILIDAD</strong>,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[0],This section sets out the terms and conditions that apply to the FXStreet Premium Unlimited access Deal.,Esta sección establece los términos y condiciones que se aplican a la Oferta de acceso ilimitado de FXStreet Premium.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[1],"Under this deal, you may purchase an unlimited access subscription to use the FXStreet Premium so long as the FXStreet Premium service is running.","Bajo esta oferta, puede comprar una suscripción de acceso ilimitado para usar FXStreet Premium mientras el servicio FXStreet Premium esté en funcionamiento.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[2],"By creating an account with FXStreet Premium, you accept these terms, along with our <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/terms-conditions"">FXStreet Terms of Service</a> and all other relevant terms and conditions. Do not participate in the FXStreet Premium if you do not wish to be bound by these terms.","Al crear una cuenta con FXStreet Premium, acepta estos términos, junto con nuestros <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/terms-conditions"">Términos de servicio de FXStreet</a> y todos los demás términos y condiciones relevantes. No participe en FXStreet Premium si no desea estar sujeto a estos términos.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[3],Please read these FXStreet Premium and FXStreet Terms carefully and ensure you understand them.,"Por favor, lea estos Términos de FXStreet Premium y FXStreet detenidamente y asegúrese de comprenderlos.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.intro,The Unlimited access is subject to the following scope:,El acceso ilimitado está sujeto al siguiente alcance:,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[0],The Promotional Period may end at any time subject to FXStreet's sole discretion.,El Período Promocional puede finalizar en cualquier momento sujeto a la entera discreción de FXStreet.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[1],Unlimited access shall be made to the holder of the FXStreet Account for the duration of that user's lifetime. Such right shall immediately terminate upon the user being declared deceased. Such right shall not be transferable.,El acceso ilimitado se otorgará al titular de la cuenta FXStreet durante la vida de ese usuario. Dicho derecho terminará inmediatamente después de que el usuario sea declarado fallecido. Dicho derecho no será transferible.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[2],Unlimited access shall be made available so long as the FXStreet Premium Service is available.,El acceso ilimitado estará disponible siempre que el Servicio FXStreet Premium esté disponible.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[3],The FXStreet Premium Service and its features may change anytime.,El Servicio FXStreet Premium y sus características pueden cambiar en cualquier momento.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[4],Unlimited access shall not continue where technological changes make the FXStreet Premium Service obsolete.,El acceso ilimitado no continuará cuando los cambios tecnológicos hagan que el Servicio FXStreet Premium se vuelva obsoleto.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[5],"Unlimited access shall not continue where FXStreet ceases to operate, suspends the FXStreet Premium Service, is declared bankrupt, or otherwise ceases to operate.","El acceso ilimitado no continuará cuando FXStreet deje de operar, suspenda el Servicio FXStreet Premium, se declare en quiebra o deje de operar de otro modo.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.items[6],"The products and features made available through the Unlimited access can be found <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/premium"">here</a>","Los productos y características disponibles a través del acceso ilimitado se pueden encontrar <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/premium"">aquí</a>",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.scope.title,<strong>UNLIMITED ACCESS SCOPE</strong>,<strong>ALCANCE DEL ACCESO ILIMITADO</strong>,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.intro,The Unlimited access may be terminated in the following circumstances:,El acceso ilimitado puede cancelarse en las siguientes circunstancias:,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.items[0],Where you are declared deceased;,Cuando sea declarado fallecido;,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.items[1],Where you are in breach of these or any other FXStreet Premium Terms;,Cuando incumpla estos o cualquier otro Término de FXStreet Premium;,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.items[2],When FXStreet decides to discontinue the service due to one of the reasons described in the Unlimited Access Scope section above.,Cuando FXStreet decida discontinuar el servicio debido a una de las razones descritas en la sección Alcance del Acceso Ilimitado anterior.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.termination.title,<strong>TERMINATION</strong>,<strong>TERMINACIÓN</strong>,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.title,FXStreet Premium Unlimited access Membership,Membresía de acceso ilimitado FXStreet Premium,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[0],<strong>Your Rights.</strong>&nbsp;You own the information you submit through our Services. You must have the right to the phone number you use to sign up for your FXStreet Premium account.,<strong>Sus derechos.</strong>&nbsp;Usted es propietario de la información que envía a través de nuestros Servicios. Debe tener derecho al número de teléfono que utiliza para registrarse en su cuenta FXStreet Premium.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[1],"<strong>FXStreet Premium's Rights.</strong>&nbsp;We own all copyrights, trademarks, domains, logos, trade dress, trade secrets, patents, and other intellectual property rights associated with our Services. You may not use our copyrights, trademarks, domains, logos, trade dress, patents, and other intellectual property rights unless you have our written permission.","<strong>Derechos de FXStreet Premium.</strong>&nbsp;Somos propietarios de todos los derechos de autor, marcas comerciales, dominios, logotipos, imagen de marca, secretos comerciales, patentes y otros derechos de propiedad intelectual asociados con nuestros Servicios. No puede utilizar nuestros derechos de autor, marcas comerciales, dominios, logotipos, imagen de marca, patentes y otros derechos de propiedad intelectual a menos que tenga nuestro permiso por escrito.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[2],"<strong>FXStreet Premium's License to You.</strong>&nbsp;FXStreet Premium grants you a limited, revocable, non-exclusive, and non-transferable license to use our Services in accordance with these Terms.","<strong>Licencia de FXStreet Premium para usted.</strong>&nbsp;FXStreet Premium le otorga una licencia limitada, revocable, no exclusiva y no transferible para utilizar nuestros Servicios de acuerdo con estos Términos.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[3],"If we decide to discontinue to provide the Service, we will inform you by providing at least a 3 (three) calendar days' notice (which may be provided by email, facsimile etc.); These Terms and Conditions shall be governed by and construed in accordance with the laws of Barcelona, Spain, notwithstanding any principles of conflicts of law. The competent courts in Barcelona Spain shall have sole and exclusive jurisdiction regarding any dispute or claim arising hereunder.","Si decidimos dejar de prestar el Servicio, se lo informaremos con un aviso de al menos 3 (tres) días naturales (que puede facilitarse por correo electrónico, fax, etc.); Estos Términos y Condiciones se regirán e interpretarán de acuerdo con las leyes de Barcelona, España, sin perjuicio de cualquier principio de conflicto de leyes. Los tribunales competentes de Barcelona España tendrán jurisdicción única y exclusiva con respecto a cualquier disputa o reclamación que surja en virtud del presente.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[4],You are welcome to contact us in any question and/or concern You may have in the following contact methods:,Le invitamos a ponerse en contacto con nosotros para cualquier pregunta y/o inquietud que pueda tener a través de los siguientes métodos de contacto:,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[5],"<strong>Our Address:</strong>&nbsp;ForexStreet S.L.U. Portaferrissa 7 1º2ª 08002 Barcelona, Spain","<strong>Nuestra dirección:</strong>&nbsp;ForexStreet S.L.U. Portaferrissa 7 1º2ª 08002 Barcelona, Spain",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.paragraphs[6],"For more information on how to file a complaint with us or about our complaint handling procedures, please write us here: <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:contact@fxstreet.com"">contact@fxstreet.com</a>","Para obtener más información sobre cómo presentar una queja ante nosotros o sobre nuestros procedimientos de manejo de quejas, escríbanos aquí: <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:contact@fxstreet.com"">contact@fxstreet.com</a>",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,yourRightsAndLicense.title,Your Rights and License with FXStreet Premium,Sus derechos y licencia con FXStreet Premium,,Pendiente,
