Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[3].description,Used by YouTube (Google) to manage preferences in embedded videos and measure views.,Utilizadas por YouTube (Google) para gestionar las preferencias en vídeos incrustados y medir las visualizaciones.,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[3].duration,5 months / Session,5 meses / Sesión,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[3].host,youtube.com,youtube.com,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[3].name,VISITOR_INFO1_LIVE / YSC,VISITOR_INFO1_LIVE / YSC,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[4].description,Used by LinkedIn for tracking embedded services and social widgets.,Utilizada por LinkedIn para el seguimiento de servicios embebidos y widgets sociales.,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[4].duration,Session,Sesión,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[4].host,linkedin.com,linkedin.com,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].cookies[4].name,bscookie,bscookie,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].description,"Used to manage advertising spaces, prevent you from seeing the same ad repeatedly, and show you advertising according to your financial interests.","Se utilizan para gestionar los espacios publicitarios, evitar que vea el mismo anuncio repetidamente y mostrarle publicidad acorde a sus intereses financieros.",,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.categories[3].title,D. ADVERTISING AND MARKETING COOKIES (Targeting),D. COOKIES DE PUBLICIDAD Y MARKETING (Targeting),,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.intro,"At FXStreet, we use cookies and tracking technologies for various purposes: from basic technical operation to content and advertising personalization. Below, we detail the cookies we use, classified by their function and provider.","En FXStreet utilizamos cookies y tecnologías de seguimiento para diversas finalidades: desde el funcionamiento técnico básico hasta la personalización de contenidos y publicidad. A continuación, detallamos las cookies que utilizamos, clasificadas por su función y proveedor.",,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.table.cookie,Cookie,Cookie,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.table.description,Description,Descripción,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.table.duration,Duration,Duración,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.table.host,Host,Host,,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.thirdPartyNote.content,"FXStreet uses third-party services (such as Google, Hotjar, Typeform, and YouTube) that may install cookies on your device. By using our Privacy Settings system (Google Tool), you can specifically accept or reject the use of these cookie categories.","FXStreet utiliza servicios de terceros (como Google, Hotjar, Typeform y YouTube) que pueden instalar cookies en su dispositivo. Al utilizar nuestro sistema de Configuración de Privacidad (Google Tool), usted puede aceptar o rechazar específicamente el uso de estas categorías de cookies.",,Pendiente,
componentes/cookie-policy,cookie-policy,cookieList.thirdPartyNote.title,NOTE ABOUT THIRD PARTIES,NOTA SOBRE TERCEROS,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[0].paragraphs[0],"Cookies are small text files stored in your browser to improve your experience and provide us with traffic information. At FXStreet, we use cookies to remember your preferences (like language or login) and to understand how you interact with our content.","Las cookies son pequeños archivos de texto almacenados en su navegador para mejorar su experiencia y proporcionarnos información de tráfico. En FXStreet, utilizamos cookies para recordar sus preferencias (como el idioma o el inicio de sesión) y para comprender cómo interactúa con nuestro contenido.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[0].paragraphs[1],"Our websites (www.fxstreet.com and www.forex.es) comply with the latest privacy regulations, including GDPR and ePrivacy Directive.","Nuestros sitios web (www.fxstreet.com y www.forex.es) cumplen con las últimas regulaciones de privacidad, incluido el RGPD y la Directiva de Privacidad Electrónica.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[0].title,1. What are cookies?,1. ¿Qué son las cookies?,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[1].paragraphs[0],Our websites use <strong>Google Consent Mode v2</strong>. This technology allows us to respect your privacy choices dynamically:,Nuestros sitios web utilizan <strong>Google Consent Mode v2</strong>. Esta tecnología nos permite respetar sus elecciones de privacidad de forma dinámica:,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[1].paragraphs[1],<strong>If you accept cookies:</strong> We collect data normally for analytics and personalized ads.,<strong>Si acepta las cookies:</strong> Recopilamos datos normalmente para análisis y anuncios personalizados.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[1].paragraphs[2],"<strong>If you decline:</strong> Google services will operate in a ""restricted"" mode. We won't store tracking cookies, but we may receive aggregate, non-identifiable data to measure our site's performance without identifying you.","<strong>Si las rechaza:</strong> Los servicios de Google operarán en modo ""restringido"". No almacenaremos cookies de seguimiento, pero podemos recibir datos agregados y no identificables para medir el rendimiento de nuestro sitio sin identificarle.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[1].paragraphs[3],This means FXStreet can continue to improve the user experience while fully respecting your privacy preferences.,Esto significa que FXStreet puede seguir mejorando la experiencia del usuario respetando plenamente sus preferencias de privacidad.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[1].title,2. Google Consent Mode v2,2. Google Consent Mode v2,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].paragraphs[0],"Instead of complex descriptions, we classify our cookies into four clear groups:","En lugar de descripciones complejas, clasificamos nuestras cookies en cuatro grupos claros:",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.headers[0],Category,Categoría,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.headers[1],Description,Descripción,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.headers[2],Legal Basis,Base Legal,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[0].category,Strictly Necessary,Estrictamente Necesarias,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[0].description,"Essential for the website to function (Security, Load Balancing, Login).","Esenciales para que el sitio web funcione (Seguridad, Equilibrio de Carga, Inicio de Sesión).",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[0].legal,Legitimate Interest (Cannot be disabled),Interés Legítimo (No se pueden desactivar),,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[1].category,Functional,Funcionales,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[1].description,"Remember your settings like language, charts, and dark mode.","Recuerdan su configuración como idioma, gráficos y modo oscuro.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[1].legal,Consent,Consentimiento,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[2].category,Analytics,Analíticas,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[2].description,We use Google Analytics 4 (GA4) and Hotjar to see which news and pairs are most popular.,Utilizamos Google Analytics 4 (GA4) y Hotjar para ver qué noticias y pares son más populares.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[2].legal,Consent,Consentimiento,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[3].category,Marketing,Marketing,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[3].description,Used by Google Ads and YouTube to show you relevant financial offers and videos.,Utilizadas por Google Ads y YouTube para mostrarle ofertas y vídeos financieros relevantes.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].table.rows[3].legal,Consent,Consentimiento,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[2].title,3. Categories of Cookies We Use,3. Categorías de Cookies que Utilizamos,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[3].paragraphs[0],You have full control over your data. You can change your mind at any time:,Tiene control total sobre sus datos. Puede cambiar de opinión en cualquier momento:,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[3].paragraphs[1],<strong>Our Privacy Tool:</strong> Click the [Privacy Settings] or [Cookies] link located in the footer of this website to re-open the configuration panel.,<strong>Nuestra Herramienta de Privacidad:</strong> Haga clic en el enlace [Configuración de Privacidad] o [Cookies] ubicado en el pie de página de este sitio web para volver a abrir el panel de configuración.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[3].paragraphs[2],"<strong>Browser Settings:</strong> You can also block or delete cookies through your browser (Chrome, Firefox, Safari, Edge).","<strong>Configuración del Navegador:</strong> También puede bloquear o eliminar cookies a través de su navegador (Chrome, Firefox, Safari, Edge).",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[3].paragraphs[3],<strong>Note:</strong> Disabling functional cookies may cause some interactive charts or the Economic Calendar to work incorrectly.,<strong>Nota:</strong> Desactivar las cookies funcionales puede hacer que algunos gráficos interactivos o el Calendario Económico no funcionen correctamente.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[3].title,4. How to Manage or Revoke Your Consent,4. Cómo Gestionar o Revocar su Consentimiento,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].paragraphs[0],These are the primary third-party services that set cookies on our site:,Estos son los principales servicios de terceros que establecen cookies en nuestro sitio:,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].paragraphs[1],"<strong>Google (GA4 / Ads):</strong> <code>_ga</code>, <code>_ga_XXXXXXXX</code>, <code>IDE</code>, <code>__gads</code>. Used for traffic measurement and advertising.","<strong>Google (GA4 / Ads):</strong> <code>_ga</code>, <code>_ga_XXXXXXXX</code>, <code>IDE</code>, <code>__gads</code>. Utilizadas para medición de tráfico y publicidad.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].paragraphs[2],<strong>Cloudflare:</strong> <code>__cf_bm</code>. Strictly necessary for bot protection and website security.,<strong>Cloudflare:</strong> <code>__cf_bm</code>. Estrictamente necesaria para protección contra bots y seguridad del sitio web.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].paragraphs[3],"<strong>Hotjar:</strong> <code>_hjSession</code>, <code>_hjUser</code>. Used to understand user heatmaps and improve website design.","<strong>Hotjar:</strong> <code>_hjSession</code>, <code>_hjUser</code>. Utilizadas para comprender mapas de calor de usuarios y mejorar el diseño del sitio web.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].paragraphs[4],<strong>Azure:</strong> <code>ARRAffinity</code>. Necessary for technical performance and server stability.,<strong>Azure:</strong> <code>ARRAffinity</code>. Necesaria para el rendimiento técnico y la estabilidad del servidor.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].paragraphs[5],<strong>YouTube:</strong> <code>VISITOR_INFO1_LIVE</code>. Used when you watch our expert video analysis.,<strong>YouTube:</strong> <code>VISITOR_INFO1_LIVE</code>. Utilizada cuando ve nuestros análisis de vídeo de expertos.,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].paragraphs[6],"For a complete and detailed list of all cookies, including their duration and specific purposes, please refer to the <strong>Cookie List</strong> tab.","Para una lista completa y detallada de todas las cookies, incluida su duración y propósitos específicos, consulte la pestaña <strong>Lista de Cookies</strong>.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[4].title,5. Main Cookies List,5. Lista Principal de Cookies,,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[5].paragraphs[0],"When you consent to analytics or marketing cookies, some data may be processed in the United States by providers like Google or Microsoft. These companies are certified under the <strong>EU-U.S. Data Privacy Framework</strong>, ensuring a level of protection equivalent to European standards.","Cuando consiente las cookies de análisis o marketing, algunos datos pueden ser procesados en los Estados Unidos por proveedores como Google o Microsoft. Estas empresas están certificadas bajo el <strong>Marco de Privacidad de Datos UE-EE.UU.</strong>, garantizando un nivel de protección equivalente a los estándares europeos.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[5].paragraphs[1],"For more information about how we protect your data when transferring it internationally, please refer to our <a href=""/info/privacy-policy"" class=""text-main-primary hover:underline"">Privacy Policy</a>.","Para más información sobre cómo protegemos sus datos al transferirlos internacionalmente, consulte nuestra <a href=""/info/privacy-policy"" class=""text-main-primary hover:underline"">Política de Privacidad</a>.",,Pendiente,
componentes/cookie-policy,cookie-policy,policy.sections[5].title,6. International Data Transfers,6. Transferencias Internacionales de Datos,,Pendiente,
componentes/cookie-policy,cookie-policy,tabs.list,COOKIE LIST,LISTA DE COOKIES,,Pendiente,
componentes/cookie-policy,cookie-policy,tabs.listTitle,Cookie List,Lista de Cookies,,Pendiente,
componentes/cookie-policy,cookie-policy,tabs.policy,COOKIE POLICY,POLÍTICA DE COOKIES,,Pendiente,
componentes/cookie-policy,cookie-policy,tabs.policyTitle,Cookie Policy,Política de Cookies,,Pendiente,
componentes/corporate-identity,corporate-identity,blueBackground,Blue Background,Fondo Azul,,Pendiente,
componentes/corporate-identity,corporate-identity,download,Download,Descargar,,Pendiente,
componentes/corporate-identity,corporate-identity,downloadSection.guidelinesLink,https://editorial.fxsstatic.com/landingpages/About/fxs_brand_usage_guidelines.pdf,https://editorial.fxsstatic.com/landingpages/About/fxs_brand_usage_guidelines.pdf,,Pendiente,
componentes/corporate-identity,corporate-identity,downloadSection.guidelinesLinkText,Brand usage guidelines,Directrices de uso de marca,,Pendiente,
componentes/corporate-identity,corporate-identity,downloadSection.intro,"Before downloading any of our logos, please check our","Antes de descargar cualquiera de nuestros logotipos, consulte nuestras",,Pendiente,
componentes/corporate-identity,corporate-identity,downloadSection.title,Download our Logos,Descarga nuestros Logotipos,,Pendiente,
componentes/corporate-identity,corporate-identity,fxstreetLogos.title,FXStreet,FXStreet,,Pendiente,
componentes/corporate-identity,corporate-identity,intro,"Design guidelines are essential for promoting quality and consistency across all communication that involves FXStreet's name. FXStreet's Corporate Identity standards have been produced as a reference to be followed by our staff, contributors, clients and agencies involved in graphic design and layout.","Las directrices de diseño son esenciales para promover la calidad y la coherencia en todas las comunicaciones que involucran el nombre de FXStreet. Los estándares de Identidad Corporativa de FXStreet han sido creados como referencia para ser seguidos por nuestro personal, colaboradores, clientes y agencias involucradas en diseño gráfico y maquetación.",,Pendiente,
componentes/corporate-identity,corporate-identity,pngHighRes,PNG High Resolution.,PNG Alta Resolución.,,Pendiente,
componentes/corporate-identity,corporate-identity,print,Print,Impresión,,Pendiente,
componentes/corporate-identity,corporate-identity,screen,Screen,Pantalla,,Pendiente,
componentes/corporate-identity,corporate-identity,seo.description,Download FXStreet's official logos and brand assets. Access our brand usage guidelines for graphic design and layout.,Descargue los logotipos y activos de marca oficiales de FXStreet. Acceda a nuestras directrices de uso de marca para diseño gráfico y maquetación.,,Pendiente,
componentes/corporate-identity,corporate-identity,seo.title,Corporate Identity - FXStreet,Identidad Corporativa - FXStreet,,Pendiente,
componentes/corporate-identity,corporate-identity,socialMediaLogos.title,Social Media,Redes Sociales,,Pendiente,
componentes/corporate-identity,corporate-identity,title,Corporate Identity,Identidad Corporativa,,Pendiente,
componentes/corporate-identity,corporate-identity,transparentBackground,Transparent Background,Fondo Transparente,,Pendiente,
componentes/corporate-identity,corporate-identity,vectorizedEps,Vectorized CMYK EPS.,EPS CMYK vectorizado.,,Pendiente,
componentes/corporate-identity,corporate-identity,vectorizedPdf,Vectorized CMYK PDF.,PDF CMYK vectorizado.,,Pendiente,
componentes/corporate-identity,corporate-identity,whiteBackground,White Background,Fondo Blanco,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,closing,"Using AI to write articles from scratch or to rewrite them is forbidden, as is using AI tools that haven't been trained and validated by the editorial team. Overall, any use of AI in editorial processes must ensure that our reporting is <strong>fair, legal, and accountable</strong>, as it always has been.","Está prohibido utilizar la IA para redactar artículos desde cero o para reescribirlos, así como emplear herramientas de IA que no hayan sido entrenadas y validadas por el equipo editorial. En general, cualquier uso de la IA en los procesos editoriales debe garantizar que nuestra información sea <strong>justa, legal y responsable</strong>, como siempre ha sido.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,intro[0],"At FXStreet, <strong>transparency</strong> is one of our editorial values. We have always aimed to earn our audience's trust by being open about what we do, why we do it, and how we do it. As Generative Artificial Intelligence (GenAI) becomes more widely used in newsrooms around the world, we believe it is our responsibility to <strong>explain how we use AI</strong> in our day-to-day editorial operations.","En FXStreet, la <strong>transparencia</strong> es uno de nuestros valores editoriales. Siempre hemos buscado ganarnos la confianza de nuestra audiencia siendo abiertos sobre lo que hacemos, por qué lo hacemos y cómo lo hacemos. A medida que la Inteligencia Artificial Generativa (GenAI) se utiliza cada vez más en las redacciones de todo el mundo, creemos que es nuestra responsabilidad <strong>explicar cómo usamos la IA</strong> en nuestras operaciones editoriales diarias.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,intro[1],"While AI is helping us improve some workflows and tools, <strong>FXStreet remains fully committed to human-led content</strong>. Our editorial team strives to provide top-notch, timely, and insightful market coverage every day, written and reviewed by our experienced analysts for traders. AI supports our work, but <strong>it does not replace the editorial judgment, market expertise, and accountability of FXStreet's team</strong>.","Si bien la IA nos ayuda a mejorar algunos flujos de trabajo y herramientas, <strong>FXStreet sigue plenamente comprometida con contenidos liderados por personas</strong>. Nuestro equipo editorial se esfuerza por ofrecer cada día una cobertura de mercados de primer nivel, oportuna y perspicaz, escrita y revisada por nuestros analistas experimentados para traders. La IA apoya nuestro trabajo, pero <strong>no sustituye el criterio editorial, la experiencia de mercado ni la responsabilidad del equipo de FXStreet</strong>.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,intro[2],"AI use at FXStreet is governed by a <strong>strict editorial policy</strong>. Our internal guidelines recognize AI as a useful tool for both reporting, writing, and workflow support, but only under <strong>strict human supervision and clearly defined limits.</strong>","El uso de la IA en FXStreet se rige por una <strong>estricta política editorial</strong>. Nuestras directrices internas reconocen la IA como una herramienta útil tanto para la información, la redacción y el apoyo a los flujos de trabajo, pero solo bajo una <strong>estricta supervisión humana y límites claramente definidos.</strong>",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sectionsHeading,"So, how are we using AI?","Entonces, ¿cómo utilizamos la IA?",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[0].paragraphs[0],"We use AI to enhance market intelligence through tools built in line with our editorial standards. One example is the FXStreet Speech Tracker, which parses and scores the tone of central bank speeches in real-time. This helps traders quickly assess whether policymakers are hawkish or dovish without having to read full statements, giving instant insight.","Utilizamos la IA para mejorar la inteligencia de mercado mediante herramientas desarrolladas conforme a nuestros estándares editoriales. Un ejemplo es el FXStreet Speech Tracker, que analiza y puntúa el tono de los discursos de los bancos centrales en tiempo real. Esto ayuda a los traders a evaluar rápidamente si las autoridades monetarias son hawkish o dovish sin tener que leer los comunicados completos, ofreciendo información instantánea.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[0].title,Create in-house tools,Crear herramientas internas,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[1].paragraphs[0],"We also use AI to help the newsroom spend less time on certain tasks, such as tagging articles or drafting headline suggestions. Other AI tools help simplify parts of the technical analysis workflow or summarize external content, including material provided by banks, brokerages, and external analysts. These tools have taken months to develop, are designed to align with our editorial standards, and remain under constant review.","También utilizamos la IA para que la redacción dedique menos tiempo a ciertas tareas, como etiquetar artículos o redactar sugerencias de titulares. Otras herramientas de IA ayudan a simplificar partes del flujo de trabajo del análisis técnico o a resumir contenido externo, incluido el material proporcionado por bancos, brókers y analistas externos. Estas herramientas han tardado meses en desarrollarse, están diseñadas para alinearse con nuestros estándares editoriales y se revisan constantemente.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[1].title,Improving efficiency,Mejorar la eficiencia,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[2].paragraphs[0],"To translate content originally written in English to other languages, we use a self-training AI translation system that draws on an extensive glossary of specific terms related to financial markets and economics. Most of the content is verified by editors: when that's the case, the reader sees the ""verified translation"" label, while those labeled with the ""machine translation"" tag have not.","Para traducir contenidos escritos originalmente en inglés a otros idiomas, utilizamos un sistema de traducción automática con autoentrenamiento que se apoya en un extenso glosario de términos específicos relacionados con los mercados financieros y la economía. La mayor parte del contenido es verificada por editores: cuando es así, el lector ve la etiqueta de ""traducción verificada"", mientras que los artículos con la etiqueta de ""traducción automática"" no han sido revisados.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[2].title,Translations,Traducciones,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[3].paragraphs[0],"Images displayed on FXStreet's platforms have mostly been created using AI tools. This process is subject to strict guardrails. Images portraying public figures must be easily distinguishable from real photographs, should strive for neutrality, and must respect copyright rules, among other conditions.","Las imágenes mostradas en las plataformas de FXStreet se han creado en su mayoría mediante herramientas de IA. Este proceso está sujeto a estrictas salvaguardas. Las imágenes que representan figuras públicas deben ser fácilmente distinguibles de fotografías reales, deben aspirar a la neutralidad y deben respetar las normas de derechos de autor, entre otras condiciones.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[3].title,Images,Imágenes,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[4].paragraphs[0],"Almost all AI-assisted editorial content is reviewed by an editor before publication. When AI has assisted in the creation of an article, a disclaimer will be included at the end of the piece. Internally, each writer and editor remains accountable for any mistakes or inaccuracies related to the use of AI.","Casi todo el contenido editorial asistido por IA es revisado por un editor antes de su publicación. Cuando la IA ha participado en la creación de un artículo, se incluirá un aviso al final del texto. Internamente, cada redactor y editor sigue siendo responsable de cualquier error o inexactitud relacionada con el uso de la IA.",,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,sections[4].title,Being transparent and accountable,Ser transparentes y responsables,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,seo.description,"Learn how FXStreet's editorial team uses artificial intelligence under strict human supervision, and how we remain committed to transparent, human-led market coverage.",Descubre cómo el equipo editorial de FXStreet utiliza la inteligencia artificial bajo estricta supervisión humana y cómo seguimos comprometidos con una cobertura de mercados transparente y liderada por personas.,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,seo.title,How FXStreet uses AI - FXStreet,Cómo utiliza la IA FXStreet - FXStreet,,Pendiente,
componentes/how-fxstreet-uses-ai,how-fxstreet-uses-ai,title,How FXStreet uses AI,Cómo utiliza la IA FXStreet,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,finalNotes.paragraphs[0],"<strong>This document provides a mid-level overview of our scoring system,</strong> more detailed than a light summary but easier to digest than our full methodology.","<strong>Este documento ofrece una visión general de nivel intermedio de nuestro sistema de puntuación,</strong> más detallada que un resumen breve pero más fácil de digerir que nuestra metodología completa.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,finalNotes.paragraphs[1],"<strong>Scores are distributed across subcategories</strong> based on the strength, accessibility, and quality of the broker's offering.","<strong>Las puntuaciones se distribuyen entre subcategorías</strong> según la solidez, la accesibilidad y la calidad de la oferta del broker.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,finalNotes.paragraphs[2],"<strong>While higher scores reflect better performance,</strong> lower scores typically result from slow processes, poor transparency, limited features, or inconsistent user experience.","<strong>Si bien las puntuaciones más altas reflejan un mejor rendimiento,</strong> las puntuaciones más bajas suelen deberse a procesos lentos, falta de transparencia, funciones limitadas o experiencia de usuario inconsistente.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,finalNotes.paragraphs[3],"<strong>Whether you are a beginner or seasoned trader,</strong> our goal is to help you choose a broker with confidence backed by unbiased analysis and hands-on insight. While every trader's needs differ, our reviews aim to highlight the strengths and weaknesses across all broker types, giving you clarity, confidence, and control.","<strong>Tanto si eres un trader principiante como experimentado,</strong> nuestro objetivo es ayudarte a elegir un broker con confianza, respaldado por un análisis imparcial y conocimiento de primera mano. Aunque las necesidades de cada trader difieren, nuestras reseñas buscan destacar fortalezas y debilidades en todos los tipos de brokers, ofreciéndote claridad, confianza y control.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,finalNotes.title,Final Notes,Notas finales,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,intro[0],"<strong>At FXStreet, we strive to offer an honest and impartial assessment of brokers you may be considering.</strong> Our reviews combine in-depth research with hands-on testing, reflecting the real-world experience of opening and using a brokerage account.","<strong>En FXStreet, nos esforzamos por ofrecer una evaluación honesta e imparcial de los brokers que puedas estar considerando.</strong> Nuestras reseñas combinan una investigación exhaustiva con pruebas prácticas, reflejando la experiencia real de abrir y utilizar una cuenta de corretaje.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,intro[1],"<strong>We understand that every trader has different needs,</strong> so rather than assign a single overall score, we break down our reviews across six categories.<br/>Each of these is scored individually based on how well the broker performs in relevant subcategories.","<strong>Entendemos que cada trader tiene necesidades diferentes,</strong> por lo que, en lugar de asignar una puntuación global única, desglosamos nuestras reseñas en seis categorías.<br/>Cada una de ellas se puntúa individualmente según el rendimiento del broker en las subcategorías relevantes.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,intro[2],"<strong>While brokers do pay to be reviewed, our analysts and writers work with full editorial independence.</strong> FXStreet has always taken the trader's side, and principles of accuracy, transparency, and objectivity guide our content. Our goal is to save you time and potential frustration by helping you find a broker that aligns with your needs before you commit your funds.","<strong>Aunque los brokers pagan para ser reseñados, nuestros analistas y redactores trabajan con plena independencia editorial.</strong> FXStreet siempre ha estado del lado del trader, y los principios de precisión, transparencia y objetividad guían nuestro contenido. Nuestro objetivo es ahorrarte tiempo y posibles frustraciones ayudándote a encontrar un broker que se ajuste a tus necesidades antes de comprometer tus fondos.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].closing,"Points are allocated depending on the breadth, speed, accessibility, and affordability of the broker's offering.","Los puntos se asignan en función de la amplitud, la velocidad, la accesibilidad y la asequibilidad de la oferta del broker.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[0].content,"Brokers offering multiple account types, including Islamic and demo accounts, with low or no minimum deposits score higher. Limited account types or high deposit requirements reduce the score.","Los brokers que ofrecen varios tipos de cuenta, incluidas cuentas islámicas y demo, con depósitos mínimos bajos o inexistentes obtienen puntuaciones más altas. Los tipos de cuenta limitados o requisitos de depósito elevados reducen la puntuación.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[0].title,Account Types & Minimum Deposit,Tipos de cuenta y depósito mínimo,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[1].content,"Transparent brokers with low spreads, commissions, and swap rates, as well as minimal non-trading fees (inactivity, deposit, withdrawal) earn top marks. Higher or hidden costs lower the rating.","Los brokers transparentes con spreads, comisiones y tipos de swap bajos, así como comisiones mínimas no relacionadas con el trading (inactividad, depósito, retirada) obtienen las mejores calificaciones. Los costes más altos u ocultos reducen la valoración.",,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[1].title,Costs & Fees,Costes y comisiones,,Pendiente,
componentes/how-we-score-reviews,how-we-score-reviews,sections[0].criteria[2].content,"Points are awarded for accessible welcome offers, loyalty schemes, and achievable referral programs. A lack of promotions or unachievable terms will reduce scores.","Se otorgan puntos por ofertas de bienvenida accesibles, programas de fidelización y programas de referidos alcanzables. La falta de promociones o condiciones inalcanzables reducirá las puntuaciones.",,Pendiente,
